"@timestamp","_id","_ignored","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","destination.address","destination.ip","destination.port","dns.answers.data","dns.answers.ttl","dns.header_flags","dns.id","dns.question.class","dns.question.name","dns.question.registered_domain","dns.question.subdomain","dns.question.top_level_domain","dns.question.type","dns.resolved_ip","dns.response_code","dns.type","ecs.version","event.category","event.created","event.dataset","event.duration","event.id","event.ingested","event.kind","event.module","event.original","event.outcome","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset","network.community_id","network.direction","network.protocol","network.transport","related.ip","service.type","source.address","source.ip","source.port",tags,"zeek.dns.AA","zeek.dns.RA","zeek.dns.RD","zeek.dns.TC","zeek.dns.TTLs","zeek.dns.answers","zeek.dns.qclass","zeek.dns.qclass_name","zeek.dns.qtype","zeek.dns.qtype_name","zeek.dns.query","zeek.dns.rcode","zeek.dns.rcode_name","zeek.dns.rejected","zeek.dns.rtt","zeek.dns.trans_id","zeek.session_id"
"Oct 25, 2025 @ 04:54:10.244","meNJGZoBfVQxV9_u3QX1","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:54:13.748","zeek.dns","1.4",CrIrgE1m2PiwrBcfX2,"Oct 25, 2025 @ 04:54:22.705",event,zeek,"{""ts"":1761360850.244373,""uid"":""CrIrgE1m2PiwrBcfX2"",""id.orig_h"":""fe80::6588:b5b4:d4a:6871"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0014269351959228516,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","687,919","1:KLm6QgPlRwgF19py8dmuC4uMmkE=",external,dns,udp,"fe80::6588:b5b4:d4a:6871, ff02::fb",zeek,"fe80::6588:b5b4:d4a:6871","fe80::6588:b5b4:d4a:6871",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.001",0,CrIrgE1m2PiwrBcfX2
"Oct 25, 2025 @ 04:54:10.243","mONJGZoBfVQxV9_u3QX1","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::6588:b5b4:d4a:6871, 192.168.56.1","60, 60",AA,0,IN,"ech-rog.local","ech-rog.local","-",local,"*","fe80::6588:b5b4:d4a:6871, 192.168.56.1",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:54:13.747","zeek.dns","2.2",CQjYHh2AUocTJ6kfAb,"Oct 25, 2025 @ 04:54:22.705",event,zeek,"{""ts"":1761360850.243158,""uid"":""CQjYHh2AUocTJ6kfAb"",""id.orig_h"":""192.168.56.1"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0021598339080810547,""query"":""ech-rog.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::6588:b5b4:d4a:6871"",""192.168.56.1""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","687,462","1:yE1mvMiAIq2FzsFZ4s/DHt9ThWk=",outbound,dns,udp,"192.168.56.1, 224.0.0.251",zeek,"192.168.56.1","192.168.56.1",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::6588:b5b4:d4a:6871, 192.168.56.1",1,"C_INTERNET",255,"*","ech-rog.local",0,NOERROR,false,"0.002",0,CQjYHh2AUocTJ6kfAb
"Oct 25, 2025 @ 04:53:51.424","jeNJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","192.168.56.3","192.168.56.3",53,"-","-",RD,11429,IN,"example.lab","example.lab","-",lab,A,"-",NXDOMAIN,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:55.742","zeek.dns","-",CrsZGl4ILUrcuCCMY1,"Oct 25, 2025 @ 04:53:56.603",event,zeek,"{""ts"":1761360831.424586,""uid"":""CrsZGl4ILUrcuCCMY1"",""id.orig_h"":""192.168.56.2"",""id.orig_p"":35780,""id.resp_h"":""192.168.56.3"",""id.resp_p"":53,""proto"":""udp"",""trans_id"":11429,""query"":""example.lab"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":1,""qtype_name"":""A"",""rcode"":3,""rcode_name"":""NXDOMAIN"",""AA"":false,""TC"":false,""RD"":true,""RA"":false,""Z"":2,""rejected"":false}",failure,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","686,434","1:itWWulF+vq7gqQGA2F3BUSRuuBg=",internal,dns,udp,"192.168.56.2, 192.168.56.3",zeek,"192.168.56.2","192.168.56.2",35780,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,true,false,"-","-",1,"C_INTERNET",1,A,"example.lab",3,NXDOMAIN,false,"-",11429,CrsZGl4ILUrcuCCMY1
"Oct 25, 2025 @ 04:53:47.185","i-NJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::3aca:a7f1:9332:a384, 192.168.56.3","60, 60",AA,0,IN,"win-sivms1g7j74.local","win-sivms1g7j74.local","-",local,"*","fe80::3aca:a7f1:9332:a384, 192.168.56.3",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:48.740","zeek.dns","0.6",CppDBN1dTSPdACnT6g,"Oct 25, 2025 @ 04:53:56.602",event,zeek,"{""ts"":1761360827.185142,""uid"":""CppDBN1dTSPdACnT6g"",""id.orig_h"":""fe80::3aca:a7f1:9332:a384"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0005679130554199219,""query"":""win-sivms1g7j74.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::3aca:a7f1:9332:a384"",""192.168.56.3""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","685,958","1:gWnvdNAm9Itx7TG98mnwlGSsA10=",external,dns,udp,"fe80::3aca:a7f1:9332:a384, ff02::fb",zeek,"fe80::3aca:a7f1:9332:a384","fe80::3aca:a7f1:9332:a384",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::3aca:a7f1:9332:a384, 192.168.56.3",1,"C_INTERNET",255,"*","win-sivms1g7j74.local",0,NOERROR,false,"0.001",0,CppDBN1dTSPdACnT6g
"Oct 25, 2025 @ 04:53:47.184","iuNJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::3aca:a7f1:9332:a384, 192.168.56.3","60, 60",AA,0,IN,"win-sivms1g7j74.local","win-sivms1g7j74.local","-",local,"*","fe80::3aca:a7f1:9332:a384, 192.168.56.3",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:48.740","zeek.dns","0.3",CzppeA3Vcva3GkE7N6,"Oct 25, 2025 @ 04:53:56.602",event,zeek,"{""ts"":1761360827.184211,""uid"":""CzppeA3Vcva3GkE7N6"",""id.orig_h"":""192.168.56.3"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.00029087066650390625,""query"":""win-sivms1g7j74.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::3aca:a7f1:9332:a384"",""192.168.56.3""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","685,491","1:Ju33dXdpofeNpO92tRM1ihEp5Ww=",outbound,dns,udp,"192.168.56.3, 224.0.0.251",zeek,"192.168.56.3","192.168.56.3",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::3aca:a7f1:9332:a384, 192.168.56.3",1,"C_INTERNET",255,"*","win-sivms1g7j74.local",0,NOERROR,false,0,0,CzppeA3Vcva3GkE7N6
"Oct 25, 2025 @ 04:53:47.180","iONJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::3aca:a7f1:9332:a384, 192.168.56.3","60, 60",AA,0,IN,"win-sivms1g7j74.local","win-sivms1g7j74.local","-",local,"*","fe80::3aca:a7f1:9332:a384, 192.168.56.3",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:48.739","zeek.dns","0.2",CzppeA3Vcva3GkE7N6,"Oct 25, 2025 @ 04:53:56.602",event,zeek,"{""ts"":1761360827.18004,""uid"":""CzppeA3Vcva3GkE7N6"",""id.orig_h"":""192.168.56.3"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0002372264862060547,""query"":""win-sivms1g7j74.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::3aca:a7f1:9332:a384"",""192.168.56.3""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","684,550","1:Ju33dXdpofeNpO92tRM1ihEp5Ww=",outbound,dns,udp,"192.168.56.3, 224.0.0.251",zeek,"192.168.56.3","192.168.56.3",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::3aca:a7f1:9332:a384, 192.168.56.3",1,"C_INTERNET",255,"*","win-sivms1g7j74.local",0,NOERROR,false,0,0,CzppeA3Vcva3GkE7N6
"Oct 25, 2025 @ 04:53:47.180","ieNJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::3aca:a7f1:9332:a384, 192.168.56.3","60, 60",AA,0,IN,"win-sivms1g7j74.local","win-sivms1g7j74.local","-",local,"*","fe80::3aca:a7f1:9332:a384, 192.168.56.3",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:48.739","zeek.dns","0.4",CppDBN1dTSPdACnT6g,"Oct 25, 2025 @ 04:53:56.602",event,zeek,"{""ts"":1761360827.180924,""uid"":""CppDBN1dTSPdACnT6g"",""id.orig_h"":""fe80::3aca:a7f1:9332:a384"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0003581047058105469,""query"":""win-sivms1g7j74.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::3aca:a7f1:9332:a384"",""192.168.56.3""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","685,015","1:gWnvdNAm9Itx7TG98mnwlGSsA10=",external,dns,udp,"fe80::3aca:a7f1:9332:a384, ff02::fb",zeek,"fe80::3aca:a7f1:9332:a384","fe80::3aca:a7f1:9332:a384",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::3aca:a7f1:9332:a384, 192.168.56.3",1,"C_INTERNET",255,"*","win-sivms1g7j74.local",0,NOERROR,false,0,0,CppDBN1dTSPdACnT6g
"Oct 25, 2025 @ 04:53:46.182","juNJGZoBfVQxV9_upwWf","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::1:3","ff02::1:3",5355,"-","-","-",13441,IN,"win-sivms1g7j74","-","-","-","*","-","-",query,"1.12.0",network,"Oct 25, 2025 @ 04:53:58.743","zeek.dns","-",Cai1Oy2mSyiy7peh4,"Oct 25, 2025 @ 04:54:08.795",event,zeek,"{""ts"":1761360826.182429,""uid"":""Cai1Oy2mSyiy7peh4"",""id.orig_h"":""fe80::3aca:a7f1:9332:a384"",""id.orig_p"":52191,""id.resp_h"":""ff02::1:3"",""id.resp_p"":5355,""proto"":""udp"",""trans_id"":13441,""query"":""win-sivms1g7j74"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""AA"":false,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""rejected"":false}","-","connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","686,791","1:KxjUZHqBx/ULfecWGN8m8nzzLsY=",external,dns,udp,"fe80::3aca:a7f1:9332:a384, ff02::1:3",zeek,"fe80::3aca:a7f1:9332:a384","fe80::3aca:a7f1:9332:a384",52191,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,false,false,"-","-",1,"C_INTERNET",255,"*","win-sivms1g7j74","-","-",false,"-",13441,Cai1Oy2mSyiy7peh4
"Oct 25, 2025 @ 04:53:46.182","j-NJGZoBfVQxV9_upwWf","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.252","224.0.0.252",5355,"-","-","-",13441,IN,"win-sivms1g7j74","-","-","-","*","-","-",query,"1.12.0",network,"Oct 25, 2025 @ 04:53:58.744","zeek.dns","-",CwEttgTmtxb8xp2cc,"Oct 25, 2025 @ 04:54:08.795",event,zeek,"{""ts"":1761360826.182432,""uid"":""CwEttgTmtxb8xp2cc"",""id.orig_h"":""192.168.56.3"",""id.orig_p"":52191,""id.resp_h"":""224.0.0.252"",""id.resp_p"":5355,""proto"":""udp"",""trans_id"":13441,""query"":""win-sivms1g7j74"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""AA"":false,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""rejected"":false}","-","connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","687,132","1:L/Ml9AjaiWUN6NrrJXndynKjhV0=",outbound,dns,udp,"192.168.56.3, 224.0.0.252",zeek,"192.168.56.3","192.168.56.3",52191,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",false,false,false,false,"-","-",1,"C_INTERNET",255,"*","win-sivms1g7j74","-","-",false,"-",13441,CwEttgTmtxb8xp2cc
"Oct 25, 2025 @ 04:53:46.181","huNJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","224.0.0.251","224.0.0.251",5353,"fe80::3aca:a7f1:9332:a384, 192.168.56.3","60, 60",AA,0,IN,"win-sivms1g7j74.local","win-sivms1g7j74.local","-",local,"*","fe80::3aca:a7f1:9332:a384, 192.168.56.3",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:47.737","zeek.dns","0.4",CzppeA3Vcva3GkE7N6,"Oct 25, 2025 @ 04:53:56.602",event,zeek,"{""ts"":1761360826.181151,""uid"":""CzppeA3Vcva3GkE7N6"",""id.orig_h"":""192.168.56.3"",""id.orig_p"":5353,""id.resp_h"":""224.0.0.251"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0004379749298095703,""query"":""win-sivms1g7j74.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::3aca:a7f1:9332:a384"",""192.168.56.3""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","683,608","1:Ju33dXdpofeNpO92tRM1ihEp5Ww=",outbound,dns,udp,"192.168.56.3, 224.0.0.251",zeek,"192.168.56.3","192.168.56.3",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::3aca:a7f1:9332:a384, 192.168.56.3",1,"C_INTERNET",255,"*","win-sivms1g7j74.local",0,NOERROR,false,0,0,CzppeA3Vcva3GkE7N6
"Oct 25, 2025 @ 04:53:46.181","h-NJGZoBfVQxV9_udwX7","-",".ds-filebeat-8.19.4-2025.10.24-000002","-","5d10e147-1c21-4241-a286-3d5a0ba51804",logmonitor,"a7f056b0-7095-48c4-b0bf-641edc9206b7",logmonitor,filebeat,"8.19.4","ff02::fb","ff02::fb",5353,"fe80::3aca:a7f1:9332:a384, 192.168.56.3","60, 60",AA,0,IN,"win-sivms1g7j74.local","win-sivms1g7j74.local","-",local,"*","fe80::3aca:a7f1:9332:a384, 192.168.56.3",NOERROR,answer,"1.12.0",network,"Oct 25, 2025 @ 04:53:47.738","zeek.dns","0.6",CppDBN1dTSPdACnT6g,"Oct 25, 2025 @ 04:53:56.602",event,zeek,"{""ts"":1761360826.181385,""uid"":""CppDBN1dTSPdACnT6g"",""id.orig_h"":""fe80::3aca:a7f1:9332:a384"",""id.orig_p"":5353,""id.resp_h"":""ff02::fb"",""id.resp_p"":5353,""proto"":""udp"",""trans_id"":0,""rtt"":0.0005538463592529297,""query"":""win-sivms1g7j74.local"",""qclass"":1,""qclass_name"":""C_INTERNET"",""qtype"":255,""qtype_name"":""*"",""rcode"":0,""rcode_name"":""NOERROR"",""AA"":true,""TC"":false,""RD"":false,""RA"":false,""Z"":0,""answers"":[""fe80::3aca:a7f1:9332:a384"",""192.168.56.3""],""TTLs"":[60.0,60.0],""rejected"":false}",success,"connection, info, protocol",dns,"x86_64",false,logmonitor,2864b54237be450b92a7c27ecc2a0d4e,"10.0.2.3, fe80::f5f1:e7:ed07:ea87, 192.168.56.4, fe80::a064:1e98:9a0a:734a","08-00-27-02-36-FB, 08-00-27-9D-74-3E",logmonitor,noble,debian,"6.8.0-86-generic",Ubuntu,Ubuntu,ubuntu,linux,"24.04.3 LTS (Noble Numbat)",log,"/opt/zeek/logs/current/dns.log","684,074","1:gWnvdNAm9Itx7TG98mnwlGSsA10=",external,dns,udp,"fe80::3aca:a7f1:9332:a384, ff02::fb",zeek,"fe80::3aca:a7f1:9332:a384","fe80::3aca:a7f1:9332:a384",5353,"zeek.dns, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",true,false,false,false,"60, 60","fe80::3aca:a7f1:9332:a384, 192.168.56.3",1,"C_INTERNET",255,"*","win-sivms1g7j74.local",0,NOERROR,false,"0.001",0,CppDBN1dTSPdACnT6g
