"@timestamp","destination.ip","destination.port","dns.answers.ttl","dns.header_flags","dns.question.name","source.ip","source.port"
"Oct 19, 2025 @ 10:13:03.676","192.168.56.3",53,"-",RD,"9fkjbje.4tlx9zqakc.bin.com","192.168.56.2",40345
"Oct 19, 2025 @ 10:13:03.429","192.168.56.3",53,"-",RD,"zxtd3n4il.o8gv2aufwu.microsoft.com","192.168.56.2",44704
"Oct 19, 2025 @ 10:13:03.107","192.168.56.5",53,"-",RD,"yecfni.google.com","192.168.56.2",39937
"Oct 19, 2025 @ 10:12:59.790","192.168.56.3",53,"-",RD,"github.com","192.168.56.2",40700
"Oct 19, 2025 @ 10:12:57.985","192.168.56.3",53,"-",RD,"907040.microsoft.com","192.168.56.2",32905
"Oct 19, 2025 @ 10:12:51.811","192.168.56.254",53,"-",RD,"6oimlhxbo1.microsoft.com","192.168.56.2",51834
"Oct 19, 2025 @ 10:12:51.140","192.168.56.254",53,"-",RD,"6oimlhxbo1.microsoft.com","192.168.56.2",46197
"Oct 19, 2025 @ 10:12:48.217","192.168.56.5",53,"-",RD,"at0q20ghwemx.bin.com","192.168.56.2",53672
"Oct 19, 2025 @ 10:12:46.213","192.168.56.5",53,"-",RD,"y47x2p7zh5w5fod.bin.com","192.168.56.2",40717
"Oct 19, 2025 @ 10:12:45.298","192.168.56.5",53,"-",RD,"y47x2p7zh5w5fod.bin.com","192.168.56.2",33105
"Oct 19, 2025 @ 10:12:45.008","192.168.56.254",53,"-",RD,"1246358.microsoft.com","192.168.56.2",46060
"Oct 19, 2025 @ 10:12:36.272","192.168.56.3",53,"-",RD,"he1cjjm4.cloudflare.com","192.168.56.2",46288
"Oct 19, 2025 @ 10:12:34.496","192.168.56.5",53,0,"AA, RD","version.bind","192.168.56.2",50594
"Oct 19, 2025 @ 10:12:31.694","192.168.56.3",53,"-",RD,"openai.com","192.168.56.2",47201
"Oct 19, 2025 @ 10:12:30.322","192.168.56.5",137,"-","-","*","192.168.56.2",48887
"Oct 19, 2025 @ 10:12:30.256","192.168.56.5",53,"-",RD,"id.server","192.168.56.2",50592
"Oct 19, 2025 @ 10:12:29.338","192.168.56.3",137,"-","-","*","192.168.56.2",53228
"Oct 19, 2025 @ 10:12:29.076","192.168.56.1",137,"-","-","*","192.168.56.2",41868
"Oct 19, 2025 @ 10:12:28.682","192.168.56.5",137,"-","-","*","192.168.56.2",35582
"Oct 19, 2025 @ 10:12:27.933","192.168.56.1",137,"-","-","*","192.168.56.2",60174
"Oct 19, 2025 @ 10:12:27.233","192.168.56.1",53,"-",RD,"354767588.microsoft.com","192.168.56.2",37893
"Oct 19, 2025 @ 10:12:26.973","192.168.56.3",137,"-","-","*","192.168.56.2",47201
"Oct 19, 2025 @ 10:12:21.725","192.168.56.254",53,"-",RD,"syxaayp03b.openai.com","192.168.56.2",48720
"Oct 19, 2025 @ 10:12:20.854","192.168.56.3",53,"-",RD,"9151227.microsoft.com","192.168.56.2",57594
"Oct 19, 2025 @ 10:12:20.559","192.168.56.1",53,"-",RD,"kshz9c5lva5ipppk.bin.com","192.168.56.2",57609
"Oct 19, 2025 @ 10:12:18.996","192.168.56.1",53,"-",RD,"04bmbl5.github.com","192.168.56.2",39589
"Oct 19, 2025 @ 10:12:18.961","192.168.56.5",53,"-",RD,"04bmbl5.github.com","192.168.56.2",54450
"Oct 19, 2025 @ 10:12:16.541","192.168.56.1",53,"-",RD,"o49rtqopzt594kv.github.com","192.168.56.2",44183
"Oct 19, 2025 @ 10:12:09.661","192.168.56.1",53,"-",RD,"hbymtt6l7kc4.97jia7n6adxat9pbp5.github.com","192.168.56.2",44994
"Oct 19, 2025 @ 10:12:09.040","192.168.56.5",53,0,"AA, RD","version.bind","192.168.56.2",36846
"Oct 19, 2025 @ 10:12:08.593","192.168.56.5",53,"-",RD,"7nky4v.google.com","192.168.56.2",58460
"Oct 19, 2025 @ 10:12:08.093","192.168.56.5",53,"-",RD,"uekkmaru8.83s5h3.github.com","192.168.56.2",44930
"Oct 19, 2025 @ 10:12:07.852","192.168.56.254",53,"-",RD,"xk15599n375i.dpq7jr15.openai.com","192.168.56.2",40663
"Oct 19, 2025 @ 10:12:07.615","192.168.56.3",53,"-",RD,"ur98nvvu.c7d3bahp758.cloudflare.com","192.168.56.2",42283
"Oct 19, 2025 @ 10:12:03.127","192.168.56.3",53,"-",RD,"8wjawydj.cloudflare.com","192.168.56.2",49898
"Oct 19, 2025 @ 10:12:02.836","192.168.56.254",53,"-",RD,"dh6018mltym.google.com","192.168.56.2",50480
"Oct 19, 2025 @ 10:12:02.523","192.168.56.254",53,"-",RD,"joph3mwt8i8n31l.ig8g6jzb6iug.kba0034qe.snj7gnru0.khjb7twlgxq.0isgnb966ovb.qj5umaftv27rq.53p18r2z.gzb9xluea.yr8hoz.gdwzy6dqbvv5jhff58.google.com","192.168.56.2",46976
"Oct 19, 2025 @ 10:12:00.230","192.168.56.1",53,"-",RD,"rs3hku8tu3mz.openai.com","192.168.56.2",54627
"Oct 19, 2025 @ 10:11:48.425","192.168.56.5",53,0,"AA, RD","version.bind","192.168.56.2",35504
"Oct 19, 2025 @ 10:11:47.148","192.168.56.3",53,"-",RD,"tter7nm.openai.com","192.168.56.2",45274
"Oct 19, 2025 @ 10:11:47.090","192.168.56.3",137,"-","-","*","192.168.56.2",50592
"Oct 19, 2025 @ 10:11:46.256","192.168.56.3",53,"-",RD,"k8rs6yjb6fj7w8na.cloudflare.com","192.168.56.2",48547
"Oct 19, 2025 @ 10:11:45.616","192.168.56.5",137,"-","-","*","192.168.56.2",50601
"Oct 19, 2025 @ 10:11:44.544","192.168.56.1",137,"-","-","*","192.168.56.2",44973
"Oct 19, 2025 @ 10:11:44.306","192.168.56.5",137,"-","-","*","192.168.56.2",58490
"Oct 19, 2025 @ 10:11:44.271","192.168.56.5",53,"-",RD,"id.server","192.168.56.2",41524
"Oct 19, 2025 @ 10:11:43.978","192.168.56.1",137,"-","-","*","192.168.56.2",55815
"Oct 19, 2025 @ 10:11:43.977","192.168.56.3",137,"-","-","*","192.168.56.2",36338
"Oct 19, 2025 @ 10:11:38.524","192.168.56.254",53,"-",RD,"nnasaw5qsa.google.com","192.168.56.2",38941
"Oct 19, 2025 @ 10:11:37.923","192.168.56.5",53,"-",RD,"lnw17r5t1r1s41w4.2qk4nidiv35ww9ax.yfagchjgbznxvxf.ndp41h36hx.4gnlur1ypr6q.tt2j4a.x7mc8je.2smsw03d.xb25n0v6fj922uiri.zogggxk3iqdozuk.8gwg8unvc9dn.frwurg3pnqo.4a206fugcrb2jnpex.jd627r111q0j1k1tv2.google.com","192.168.56.2",54252
"Oct 19, 2025 @ 10:11:36.874","192.168.56.5",53,"-",RD,"8i8fogfpj8m93g2lq.github.com","192.168.56.2",35801
"Oct 19, 2025 @ 10:11:36.835","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:11:36.834","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:11:36.832","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:11:29.901","192.168.56.5",53,"-",RD,"gze7xrsu.google.com","192.168.56.2",47186
"Oct 19, 2025 @ 10:11:29.004","192.168.56.254",53,"-",RD,"google.com","192.168.56.2",42887
"Oct 19, 2025 @ 10:11:25.656","192.168.56.5",53,0,"AA, RD","version.bind","192.168.56.2",38640
"Oct 19, 2025 @ 10:11:22.919","192.168.56.254",53,"-",RD,"bd7yf402qci004mvc.yq3qfioc4.openai.com","192.168.56.2",42131
"Oct 19, 2025 @ 10:11:22.685","192.168.56.254",53,"-",RD,"oufycn3kq7m0c.px9wow6.openai.com","192.168.56.2",51680
"Oct 19, 2025 @ 10:11:20.341","192.168.56.3",53,"-",RD,"e.n.v.w.n.n.o.r.c.c.m.h.g.malicious.net","192.168.56.2",59690
"Oct 19, 2025 @ 10:11:19.783","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:11:19.783","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",61764
"Oct 19, 2025 @ 10:11:19.782","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:11:19.780","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:11:10.804","192.168.56.3",53,"-",RD,"3ureuy.xaoq66elev8.openai.com","192.168.56.2",37314
"Oct 19, 2025 @ 10:11:10.562","192.168.56.254",53,"-",RD,"aifv0aby5mabs9j.tyxvr7oe6tb6o89.openai.com","192.168.56.2",59117
"Oct 19, 2025 @ 10:11:07.287","192.168.56.3",53,"-",RD,"bk6ntwug3tdg6o.1tygu9jj06xkjw.bin.com","192.168.56.2",49005
"Oct 19, 2025 @ 10:11:07.254","192.168.56.3",53,"-",RD,"xeg4bc.7iwwvp984s.hr5flxd.f1pglrr.8gozz5y5w.e2h1lh840aq89m.u2eht3aey8u3gliauq.z0y1kacrfe6quo273.3wapvmuan0f7b5.ueu42etalkr3.j439sg1jgu.j5b6wh1h.xtz3u4aijblr0xz.qe3wicy69jp1ui8w.he3w8wtszd078fkys.google.com","192.168.56.2",58738
"Oct 19, 2025 @ 10:11:06.963","192.168.56.254",53,"-",RD,"y85d740gqdr13crcz.cloudflare.com","192.168.56.2",49267
"Oct 19, 2025 @ 10:11:03.680","192.168.56.1",53,"-",RD,"microsoft.com","192.168.56.2",45392
"Oct 19, 2025 @ 10:11:03.094","192.168.56.1",53,"-",RD,"vxkv4oih97s2yfimdw.github.com","192.168.56.2",46283
"Oct 19, 2025 @ 10:11:02.459","192.168.56.1",137,"-","-","*","192.168.56.2",48630
"Oct 19, 2025 @ 10:11:02.454","192.168.56.5",137,"-","-","*","192.168.56.2",52702
"Oct 19, 2025 @ 10:11:02.448","192.168.56.3",137,"-","-","*","192.168.56.2",48997
"Oct 19, 2025 @ 10:11:02.405","192.168.56.3",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.1",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.3",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.1",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.3",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.1",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.5",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.5",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.5",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.4",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.4",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.4",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.254",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.254",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.405","192.168.56.254",137,"-","-","*","192.168.56.2",48915
"Oct 19, 2025 @ 10:11:02.290","192.168.56.254",53,"-",RD,"x3fih8twjsdfkewkn.gi6qdwwc.bin.com","192.168.56.2",57765
"Oct 19, 2025 @ 10:11:01.790","192.168.56.254",53,"-",RD,"y85d740gqdr13crcz.cloudflare.com","192.168.56.2",37926
"Oct 19, 2025 @ 10:10:55.835","192.168.56.5",53,"-",RD,"s.l.o.i.b.u.malicious.net","192.168.56.2",38308
"Oct 19, 2025 @ 10:10:54.976","192.168.56.254",53,"-",RD,"9bhm6pgf1ii58.90azngsmzbrp.icbvmb7l3bwkhh2n.6bqx53si.z6cjxdomm7c7y1vzv.j4x5ofhnvoxruxha.ev5t15n0t4766twet.oc27oln0ow.bhgeafu3fmoclsvg.ovvz99m.google.com","192.168.56.2",53595
"Oct 19, 2025 @ 10:10:53.250","192.168.56.3",137,"-","-","*","192.168.56.2",44035
"Oct 19, 2025 @ 10:10:53.243","192.168.56.5",137,"-","-","*","192.168.56.2",36804
"Oct 19, 2025 @ 10:10:53.236","192.168.56.1",137,"-","-","*","192.168.56.2",50631
"Oct 19, 2025 @ 10:10:53.193","192.168.56.3",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.3",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.3",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.1",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.1",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.1",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.5",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.5",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.5",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.4",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.4",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.4",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.254",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.254",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:53.193","192.168.56.254",137,"-","-","*","192.168.56.2",45655
"Oct 19, 2025 @ 10:10:50.711","192.168.56.254",53,"-",RD,"qo5rshrtuiv9.google.com","192.168.56.2",43252
"Oct 19, 2025 @ 10:10:49.900","192.168.56.5",53,"-",RD,"70doh0uzbif.rx235bzgav4g9.bin.com","192.168.56.2",51911
"Oct 19, 2025 @ 10:10:49.088","192.168.56.1",53,"-",RD,"wobujpqliqwk1ud3.openai.com","192.168.56.2",37453
"Oct 19, 2025 @ 10:10:48.271","192.168.56.5",137,"-","-","*","192.168.56.2",53071
"Oct 19, 2025 @ 10:10:48.263","192.168.56.3",137,"-","-","*","192.168.56.2",39710
"Oct 19, 2025 @ 10:10:48.257","192.168.56.1",137,"-","-","*","192.168.56.2",60175
"Oct 19, 2025 @ 10:10:48.219","192.168.56.5",53,"-",RD,"apayhj4.bin.com","192.168.56.2",45268
"Oct 19, 2025 @ 10:10:48.210","192.168.56.1",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.210","192.168.56.1",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.3",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.3",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.3",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.1",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.5",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.5",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.5",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.4",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.4",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.4",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.254",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.254",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:48.209","192.168.56.254",137,"-","-","*","192.168.56.2",55362
"Oct 19, 2025 @ 10:10:41.139","192.168.56.1",53,"-",RD,"rtv6t2iosami0tlqw8.cloudflare.com","192.168.56.2",57469
"Oct 19, 2025 @ 10:10:40.852","192.168.56.1",53,"-",RD,"wo5vcm7vc.oxu6bdelglhg4lk4n.fynfzahbbh.s7fnjiqgkf9pnqtzdj.8yvwdc0a.c71i78qg5.4q8kptkz.24bpd1tv6v3fkr.livz2nlpui0li73t13.iw31fankbu82bvfw2.xwpjua9jcgevkw6v.14fgdecgkc46ln3gb.google.com","192.168.56.2",38948
"Oct 19, 2025 @ 10:10:40.263","192.168.56.1",53,"-",RD,"github.com","192.168.56.2",34979
"Oct 19, 2025 @ 10:10:39.695","192.168.56.254",53,"-",RD,"f3qqfnubtx3nyit8.google.com","192.168.56.2",59948
"Oct 19, 2025 @ 10:10:35.729","192.168.56.5",53,"-",RD,"microsoft.com","192.168.56.2",37207
"Oct 19, 2025 @ 10:10:34.603","192.168.56.3",53,"-",RD,"g9u6811xdn5vpjm.cloudflare.com","192.168.56.2",60270
"Oct 19, 2025 @ 10:10:34.301","192.168.56.3",53,"-",RD,"ktmofksoujm4p9.microsoft.com","192.168.56.2",37748
"Oct 19, 2025 @ 10:10:30.355","192.168.56.254",53,"-",RD,"ngz1wu.google.com","192.168.56.2",43477
"Oct 19, 2025 @ 10:10:29.238","192.168.56.254",53,"-",RD,"dmysyw7qtff9.3mitl56lvkmcv58lj1.openai.com","192.168.56.2",42486
"Oct 19, 2025 @ 10:10:28.730","192.168.56.254",53,"-",RD,"bvdg34r1.google.com","192.168.56.2",52329
"Oct 19, 2025 @ 10:10:27.668","192.168.56.1",53,"-",RD,"yux7j465cb.77ylymu.github.com","192.168.56.2",38404
"Oct 19, 2025 @ 10:10:23.662","192.168.56.254",53,"-",RD,"hqmfvt5p5r9fpbyk.emdoc88.google.com","192.168.56.2",34957
"Oct 19, 2025 @ 10:10:21.466","192.168.56.254",53,"-",RD,"4vkf2ih.microsoft.com","192.168.56.2",56599
"Oct 19, 2025 @ 10:10:20.944","192.168.56.5",53,"-",RD,"9pk463ll.w8p0y95f65.microsoft.com","192.168.56.2",37274
"Oct 19, 2025 @ 10:10:20.708","192.168.56.3",53,"-",RD,"l4khq6e3h44s6.k3xisk.google.com","192.168.56.2",42241
"Oct 19, 2025 @ 10:10:19.835","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:10:19.835","224.0.0.252",5355,"-","-","ech-rog","192.168.56.1",57935
"Oct 19, 2025 @ 10:10:19.834","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:10:19.832","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:10:14.831","192.168.56.254",53,"-",RD,"7xyqid9dk.257vfkvcr.github.com","192.168.56.2",33565
"Oct 19, 2025 @ 10:10:14.323","192.168.56.3",53,"-",RD,"q5dx2bhuymp59ox5.ui3k4etyj0q7.5x6gjyb.9xlwh0b9ckcx.srj7ufrp.vgpny7.qc49wz.xdz4wrxbwklkq.nxcnc5c7fjzb.xeroa2bs0roh6.ny1gzj.afmkighlbpkaf.vm3qjbzjbh.google.com","192.168.56.2",40710
"Oct 19, 2025 @ 10:10:12.823","192.168.56.3",53,"-",RD,"u34jusxn1fp.microsoft.com","192.168.56.2",52914
"Oct 19, 2025 @ 10:10:12.293","192.168.56.5",53,"-",RD,"2rzd36zxn2r.dq5ad191.google.com","192.168.56.2",40756
"Oct 19, 2025 @ 10:10:12.054","192.168.56.1",53,"-",RD,"xd9aii.4k8pd3msmrdflmth.cloudflare.com","192.168.56.2",42649
"Oct 19, 2025 @ 10:10:11.770","192.168.56.5",53,"-",RD,"bnddx788xvuo7594.cloudflare.com","192.168.56.2",47827
"Oct 19, 2025 @ 10:10:02.405","192.168.56.1",53,"-",RD,"6qch3h6t6gm.bin.com","192.168.56.2",57148
"Oct 19, 2025 @ 10:09:54.887","192.168.56.254",53,"-",RD,"jxrx6qkxc074.cloudflare.com","192.168.56.2",48016
"Oct 19, 2025 @ 10:09:53.826","192.168.56.254",53,"-",RD,"jobfyb.openai.com","192.168.56.2",53145
"Oct 19, 2025 @ 10:09:52.953","192.168.56.1",53,"-",RD,"jobfyb.openai.com","192.168.56.2",54618
"Oct 19, 2025 @ 10:09:52.507","192.168.56.254",53,"-",RD,"jobfyb.openai.com","192.168.56.2",34875
"Oct 19, 2025 @ 10:09:42.527","192.168.56.3",53,"-",RD,"f.u.x.d.i.i.p.i.r.r.z.malicious.net","192.168.56.2",57559
"Oct 19, 2025 @ 10:09:36.805","192.168.56.254",53,"-",RD,"uma6lvjg9neemc.8kiwk3rq264.guwcthql0.vtawdtezgw.wujpbia4s.lh0usx0nbq7ncfrf.q4vzbpd7.016e39.qg0k68uob25p4.yuk8zawmx22.2mi1ayfj.senxvow4.google.com","192.168.56.2",42308
"Oct 19, 2025 @ 10:09:34.944","192.168.56.5",53,"-",RD,"wep7m4brp68lb0lvvi.github.com","192.168.56.2",47823
"Oct 19, 2025 @ 10:09:34.182","192.168.56.5",53,"-",RD,"uma6lvjg9neemc.8kiwk3rq264.guwcthql0.vtawdtezgw.wujpbia4s.lh0usx0nbq7ncfrf.q4vzbpd7.016e39.qg0k68uob25p4.yuk8zawmx22.2mi1ayfj.senxvow4.google.com","192.168.56.2",40575
"Oct 19, 2025 @ 10:09:29.237","192.168.56.1",53,"-",RD,"s.l.a.v.h.e.d.k.z.t.y.w.malicious.net","192.168.56.2",57790
"Oct 19, 2025 @ 10:09:21.383","192.168.56.1",53,"-",RD,"6682.microsoft.com","192.168.56.2",50244
"Oct 19, 2025 @ 10:09:20.105","192.168.56.3",53,"-",RD,"566uxrb6rd.microsoft.com","192.168.56.2",59110
"Oct 19, 2025 @ 10:09:15.841","192.168.56.1",53,"-",RD,"jv4zgl7ztfpy.microsoft.com","192.168.56.2",47756
"Oct 19, 2025 @ 10:09:15.792","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:09:15.790","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:09:15.788","224.0.0.251",5353,"60, 60",AA,"ech-rog.local","192.168.56.1",5353
"Oct 19, 2025 @ 10:09:14.788","192.168.56.3",53,"-",RD,"qs4z5sm.4oyt2g2u1h77.google.com","192.168.56.2",57389
"Oct 19, 2025 @ 10:09:14.752","192.168.56.1",53,"-",RD,"google.com","192.168.56.2",60644
"Oct 19, 2025 @ 10:09:12.277","ff02::1:3",5355,"-","-","win-sivms1g7j74","fe80::3aca:a7f1:9332:a384",63003
"Oct 19, 2025 @ 10:09:12.277","224.0.0.252",5355,"-","-","win-sivms1g7j74","192.168.56.3",63003
"Oct 19, 2025 @ 10:09:12.276","224.0.0.251",5353,"60, 60",AA,"win-sivms1g7j74.local","192.168.56.3",5353
"Oct 19, 2025 @ 10:09:12.276","ff02::fb",5353,"60, 60",AA,"win-sivms1g7j74.local","fe80::3aca:a7f1:9332:a384",5353
"Oct 19, 2025 @ 10:09:07.895","192.168.56.254",53,"-",RD,"s11ia5ak74ki.cloudflare.com","192.168.56.2",34601
"Oct 19, 2025 @ 10:09:06.833","192.168.56.254",53,"-",RD,"e.y.t.u.x.u.h.b.h.y.b.f.malicious.net","192.168.56.2",50866
"Oct 19, 2025 @ 10:08:59.888","192.168.56.3",53,"-",RD,"1ju4x384lhizzllh.openai.com","192.168.56.2",34587
"Oct 19, 2025 @ 10:08:59.302","192.168.56.254",53,"-",RD,"l9sd6hub.google.com","192.168.56.2",52713
"Oct 19, 2025 @ 10:08:54.602","192.168.56.1",53,"-",RD,"github.com","192.168.56.2",45747
"Oct 19, 2025 @ 10:08:53.570","192.168.56.254",53,"-",RD,"ienbeq.microsoft.com","192.168.56.2",56765
"Oct 19, 2025 @ 10:08:52.603","192.168.56.1",53,"-",RD,"n6wjtr3.5kabxwetzy9n.03vfnqb.fsycq1lv1.5lzzvvyoglo.0j5yv2qz9.k2g84r.ps6xkqcq.m0fcyevm4trhe5i.1qlld1gygwqlvziqpj.jzphozew7iqu.qxdks8bo3amrp3aww.gc4vsmvubdxl.ntavkmwtvup42xxr.6kclo0e.kcpgd5nevfo3.it3rxj.google.com","192.168.56.2",54112
"Oct 19, 2025 @ 10:08:51.232","192.168.56.3",53,"-",RD,"n6wjtr3.5kabxwetzy9n.03vfnqb.fsycq1lv1.5lzzvvyoglo.0j5yv2qz9.k2g84r.ps6xkqcq.m0fcyevm4trhe5i.1qlld1gygwqlvziqpj.jzphozew7iqu.qxdks8bo3amrp3aww.gc4vsmvubdxl.ntavkmwtvup42xxr.6kclo0e.kcpgd5nevfo3.it3rxj.google.com","192.168.56.2",59038
"Oct 19, 2025 @ 10:08:51.201","192.168.56.254",53,"-",RD,"n6wjtr3.5kabxwetzy9n.03vfnqb.fsycq1lv1.5lzzvvyoglo.0j5yv2qz9.k2g84r.ps6xkqcq.m0fcyevm4trhe5i.1qlld1gygwqlvziqpj.jzphozew7iqu.qxdks8bo3amrp3aww.gc4vsmvubdxl.ntavkmwtvup42xxr.6kclo0e.kcpgd5nevfo3.it3rxj.google.com","192.168.56.2",34040
"Oct 19, 2025 @ 10:08:50.700","192.168.56.3",53,"-",RD,"9vdbbiy844w.s8sg4z6ozydywv.openai.com","192.168.56.2",42956
"Oct 19, 2025 @ 10:08:50.220","192.168.56.254",53,"-",RD,"y87m9mw87.4tkyhejijih7r.cloudflare.com","192.168.56.2",36999
"Oct 19, 2025 @ 10:08:50.185","192.168.56.254",53,"-",RD,"32365.microsoft.com","192.168.56.2",42054
"Oct 19, 2025 @ 10:08:47.359","192.168.56.3",53,"-",RD,"95m7mrt3v4d5tg0wze.bin.com","192.168.56.2",59327
"Oct 19, 2025 @ 10:08:47.074","192.168.56.3",53,"-",RD,"google.com","192.168.56.2",35047
"Oct 19, 2025 @ 10:08:46.357","192.168.56.5",53,"-",RD,"ioxlutn1w7g9gqtv.w1fop0ttv7hvhtty7.microsoft.com","192.168.56.2",58306
"Oct 19, 2025 @ 10:08:46.119","192.168.56.3",53,"-",RD,"qcw08q.odo9jjp7w2.bin.com","192.168.56.2",53797
"Oct 19, 2025 @ 10:08:45.070","192.168.56.1",53,"-",RD,"55705139888.microsoft.com","192.168.56.2",48127
"Oct 19, 2025 @ 10:08:44.788","192.168.56.5",53,"-",RD,"yeyd6j.openai.com","192.168.56.2",39822
"Oct 19, 2025 @ 10:08:38.151","192.168.56.5",53,"-",RD,"yqnjyb4.github.com","192.168.56.2",37153
"Oct 19, 2025 @ 10:08:36.991","192.168.56.3",53,"-",RD,"xb5e50xc2m4.tiv95t4ragjn.google.com","192.168.56.2",41438
"Oct 19, 2025 @ 10:08:33.477","192.168.56.254",53,"-",RD,"1eedizejnwxh5.bin.com","192.168.56.2",53578
"Oct 19, 2025 @ 10:08:33.441","192.168.56.3",53,"-",RD,"1eedizejnwxh5.bin.com","192.168.56.2",45716
"Oct 19, 2025 @ 10:08:32.948","192.168.56.5",53,"-",RD,"wbv06p.sq9gxo4q.openai.com","192.168.56.2",56777
"Oct 19, 2025 @ 10:08:32.402","192.168.56.254",53,"-",RD,"zun0sgyo5w.bn2fb68q.bin.com","192.168.56.2",37754
